price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,city,statezip,log_price,house_age,since_renovation
288000.0,3.0,2.5,1520,3593,2.0,0,0,3,1520,0,2004,2003,Maple Valley,WA 98038,12.570715759118084,10,11
1150000.0,5.0,2.5,3580,8921,2.0,0,0,3,3580,0,2000,0,Kirkland,WA 98033,13.955272500339433,14,14
600000.0,5.0,2.25,3000,13899,2.0,0,0,4,3000,0,1975,0,Redmond,WA 98052,13.304684934198283,39,39
515000.0,5.0,3.25,2740,9629,1.0,0,0,5,1390,1350,1977,0,Bothell,WA 98011,13.151922179645874,37,37
345000.0,4.0,2.5,2040,5523,2.0,0,0,3,2040,0,1999,0,Burien,WA 98148,12.751299696013497,15,15
850000.0,3.0,2.0,2470,8800,2.0,0,0,3,2470,0,1961,2004,Mercer Island,WA 98040,13.652991628466498,53,10
439990.0,3.0,2.5,1930,1348,2.0,0,0,3,1300,630,2005,0,Seattle,WA 98199,12.994507278363448,9,9
554950.0,3.0,2.5,2950,10254,2.0,0,0,3,2950,0,2006,0,Renton,WA 98059,13.226633298580126,8,8
605000.0,3.0,2.5,2610,6405,2.0,0,0,3,2610,0,2001,0,Snoqualmie,WA 98065,13.312983737012978,13,13
609000.0,3.0,1.75,1630,1526,3.0,0,0,3,1630,0,2014,0,Seattle,WA 98103,13.319573546692034,0,0
425000.0,3.0,1.5,1400,1022,3.0,0,0,3,1400,0,2007,0,Seattle,WA 98115,12.959844447906553,7,7
399900.0,2.0,1.75,1410,1005,1.5,0,0,3,900,510,2011,0,Issaquah,WA 98029,12.89896979483491,3,3
519995.0,4.0,3.0,2590,6160,2.0,0,0,3,2590,0,2014,0,Renton,WA 98059,13.161574475126766,0,0
625000.0,3.0,1.5,1300,7200,1.0,0,0,5,1300,0,1960,0,Kirkland,WA 98033,13.345506928718539,54,54
600000.0,3.0,2.5,2320,7609,2.0,0,0,3,2320,0,2003,0,Issaquah,WA 98027,13.304684934198283,11,11
1200000.0,4.0,2.5,2700,4275,2.0,0,0,3,2700,0,2004,2003,Seattle,WA 98115,13.997832114758229,10,11
1738000.0,4.0,2.25,2920,6513,2.0,0,0,4,2260,660,1937,0,Seattle,WA 98112,14.368245584807475,77,77
671000.0,4.0,3.0,3130,5700,1.5,0,0,3,1750,1380,1953,0,Seattle,WA 98115,13.41652441595382,61,61
459500.0,3.0,1.75,1470,4950,1.0,0,0,3,1030,440,1984,0,Seattle,WA 98133,13.03789422077788,30,30
499000.0,3.0,2.5,1540,1326,3.0,0,0,3,1390,150,1995,0,Seattle,WA 98119,13.120361374733656,19,19
1280000.0,4.0,2.5,3160,4620,1.5,0,4,3,2020,1140,1917,2005,Seattle,WA 98116,14.0623706358958,97,9
395000.0,3.0,1.75,1480,7700,1.0,0,0,3,1480,0,1975,0,Kirkland,WA 98034,12.886641043883259,39,39
861990.0,5.0,2.75,3595,5639,2.0,0,0,3,3595,0,2014,0,Redmond,WA 98053,13.666998948650464,0,0
382500.0,2.0,1.0,1190,4440,1.0,0,0,3,1190,0,1981,2013,Seattle,WA 98125,12.854483932248728,33,1
530000.0,3.0,1.75,1320,2500,1.0,0,0,3,870,450,1918,0,Seattle,WA 98105,13.180632285528304,96,96
747500.0,4.0,2.25,2350,18600,2.0,0,0,4,2350,0,1977,0,Kenmore,WA 98028,13.524489584246979,37,37
199990.0,3.0,1.0,1100,8560,1.0,0,0,3,1100,0,1961,2004,Federal Way,WA 98023,12.206022644280132,53,10
548800.0,4.0,1.0,1660,4704,1.5,0,0,3,1260,400,1930,1997,Seattle,WA 98115,13.215489355393812,84,17
588000.0,3.0,2.0,1860,4777,2.0,0,0,5,1860,0,1908,0,Seattle,WA 98115,13.284482226880764,106,106
445000.0,2.0,2.0,1240,2500,2.0,0,0,3,1240,0,1985,0,Seattle,WA 98117,13.005829561148378,29,29
300000.0,4.0,3.0,2200,10800,1.0,0,0,3,2200,0,1960,2012,Renton,WA 98058,12.611537753638338,54,2
480000.0,3.0,2.25,1680,9090,1.0,0,0,4,1130,550,1959,0,Bellevue,WA 98008,13.081541382884074,55,55
300000.0,3.0,1.0,930,5160,1.5,0,0,5,930,0,1919,1934,Seattle,WA 98106,12.611537753638338,95,80
527000.0,6.0,3.5,3000,8401,1.0,0,0,3,1500,1500,1979,2014,Seattle,WA 98125,13.1749558275235,35,0
875000.0,3.0,1.5,1820,12686,1.0,0,0,4,1820,0,1952,0,Bellevue,WA 98004,13.681979165339751,62,62
266000.0,4.0,2.25,1995,7102,2.0,0,0,4,1995,0,1981,0,Federal Way,WA 98023,12.491251587763836,33,33
866000.0,4.0,3.25,3990,9786,2.0,0,0,3,3990,0,2004,2003,Redmond,WA 98053,13.671640187544572,10,11
335950.0,2.0,1.5,800,5192,1.0,0,0,5,800,0,1951,0,Seattle,WA 98146,12.724717618348295,63,63
215000.0,3.0,1.0,960,9563,1.0,0,0,5,960,0,1967,0,Federal Way,WA 98023,12.2783933071098,47,47
481000.0,4.0,2.5,2286,8269,2.0,0,0,3,2286,0,2002,0,Renton,WA 98056,13.083622549087899,12,12
320000.0,3.0,1.75,2220,11646,1.0,0,0,3,1270,950,1950,2005,Kenmore,WA 98028,12.676076274775909,64,9
295000.0,3.0,1.75,1940,7500,1.5,0,0,4,1940,0,1918,1985,Enumclaw,WA 98022,12.594730635321957,96,29
295000.0,3.0,1.5,1640,7222,2.0,0,0,4,1640,0,1908,0,Seattle,WA 98108,12.594730635321957,106,106
320000.0,3.0,1.0,1120,10576,1.0,0,0,4,1120,0,1969,0,Woodinville,WA 98077,12.676076274775909,45,45
780000.0,4.0,2.0,2600,4800,1.0,0,2,3,1400,1200,1953,0,Seattle,WA 98119,13.567049198665774,61,61
437500.0,3.0,2.0,1490,4800,2.0,0,0,5,1490,0,1948,1985,Seattle,WA 98117,12.988831984779805,66,29
443000.0,5.0,1.75,1650,3000,1.5,0,0,3,1650,0,1902,0,Seattle,WA 98144,13.001325049027272,112,112
575000.0,4.0,2.5,2400,6137,2.0,0,0,3,2400,0,1990,2009,Sammamish,WA 98074,13.262125319779487,24,5
245000.0,2.0,1.0,1500,6685,1.0,0,0,3,1190,310,1926,2003,Seattle,WA 98133,12.409013489526863,88,11
450000.0,3.0,2.5,1990,12793,2.0,0,0,3,1990,0,1993,0,Kenmore,WA 98028,13.017002861746503,21,21
536000.0,2.0,1.5,1130,746,2.0,0,0,3,1030,100,2009,0,Seattle,WA 98107,13.19188944005294,5,5
685000.0,3.0,3.25,2030,11070,2.0,0,0,4,2030,0,1980,0,Redmond,WA 98052,13.437174117244362,34,34
373000.0,4.0,1.75,1590,7920,2.0,0,0,4,1590,0,1960,2001,Shoreline,WA 98133,12.829333698625952,54,13
450000.0,3.0,1.75,1480,8394,1.0,0,0,4,1480,0,1971,0,Redmond,WA 98052,13.017002861746503,43,43
645000.0,4.0,2.5,2690,18653,2.0,0,0,3,2690,0,1985,0,Sammamish,WA 98074,13.37700559577791,29,29
230000.0,3.0,1.0,1390,6000,1.0,0,0,3,1390,0,1954,2005,Renton,WA 98056,12.345834587905333,60,9
593000.0,3.0,2.75,1830,1850,2.0,0,0,3,1690,140,2011,0,Issaquah,WA 98027,13.292949677979863,3,3
558000.0,2.0,2.0,1580,5750,1.0,0,0,5,790,790,1910,0,Seattle,WA 98116,13.232114241363448,104,104
538250.0,3.0,2.25,2590,15229,2.0,0,3,3,2590,0,1984,0,Des Moines,WA 98198,13.196078415226609,30,30
475000.0,5.0,2.5,2510,8050,1.0,0,0,4,1490,1020,1977,0,Kirkland,WA 98034,13.071070083016778,37,37
209950.0,3.0,1.5,1180,7300,1.0,0,0,4,1180,0,1968,0,Auburn,WA 98002,12.25462468611234,46,46
1636000.0,3.0,2.5,3110,6765,2.0,0,1,4,2550,560,1946,1989,Seattle,WA 98115,14.307764796144829,68,25
821000.0,3.0,2.75,2760,8476,1.0,0,0,4,1690,1070,1967,0,Mercer Island,WA 98040,13.618278388434565,47,47
665000.0,5.0,2.0,2800,17788,1.0,0,0,4,1400,1400,1963,0,Kirkland,WA 98033,13.407542319637992,51,51
339000.0,3.0,2.5,1450,3748,2.0,0,0,3,1450,0,2004,2003,Snoqualmie,WA 98065,12.733755386362587,10,11
631500.0,4.0,2.0,2530,5650,1.5,0,0,4,1910,620,1910,0,Seattle,WA 98116,13.355853220772683,104,104
570000.0,3.0,2.0,1640,2808,1.0,0,3,4,820,820,1924,0,Seattle,WA 98144,13.253391639810733,90,90
437000.0,3.0,1.75,2220,17568,1.0,0,0,4,2220,0,1967,0,Woodinville,WA 98072,12.987688474077727,47,47
542500.0,3.0,2.5,2040,10086,2.0,0,0,3,2040,0,1987,2000,Redmond,WA 98052,13.203943364396752,27,14
229500.0,3.0,1.0,1230,6000,1.0,0,0,4,1230,0,1967,0,Auburn,WA 98002,12.343658308482738,47,47
170500.0,2.0,1.0,1060,7700,1.0,0,0,3,820,240,1981,2013,Renton,WA 98055,12.04649057570571,33,1
391500.0,3.0,2.5,1920,9625,2.0,0,0,3,1920,0,1993,0,North Bend,WA 98045,12.877740794412995,21,21
296475.0,3.0,2.5,1520,4170,2.0,0,0,3,1520,0,2004,2003,Maple Valley,WA 98038,12.599718176832996,10,11
1450000.0,4.0,3.25,3770,4103,2.0,0,0,5,2710,1060,1925,0,Seattle,WA 98109,14.187074114396758,89,89
328000.0,3.0,2.0,2250,7904,1.5,0,0,3,2250,0,1998,2006,Auburn,WA 98001,12.70076888736628,16,8
300000.0,4.0,2.5,2090,5195,2.0,0,0,3,2090,0,2007,0,Kent,WA 98031,12.611537753638338,7,7
500000.0,3.0,2.5,1720,3012,2.0,0,0,3,1720,0,2011,0,Seattle,WA 98133,13.122363377404328,3,3
494815.0,3.0,2.5,1910,2091,2.0,0,0,3,1910,0,2014,0,Issaquah,WA 98029,13.111939234319872,0,0
378000.0,3.0,2.5,1601,2491,3.0,0,0,3,1536,65,2007,0,Seattle,WA 98125,12.842649474601725,7,7
505000.0,2.0,2.25,1060,1209,2.0,0,0,3,940,120,2006,0,Seattle,WA 98102,13.132313708257497,8,8
680000.0,4.0,2.75,2330,3920,2.0,0,0,3,2330,0,2005,0,Issaquah,WA 98029,13.42984807715229,9,9
351999.0,3.0,2.5,2370,4200,2.0,0,0,3,2370,0,2014,0,Maple Valley,WA 98038,12.771383613667108,0,0
510000.0,3.0,2.5,1420,1237,3.0,0,0,3,1420,0,2014,0,Seattle,WA 98107,13.142166004700508,0,0
1300000.0,4.0,2.25,2360,4000,2.0,0,0,3,2360,0,2013,1923,Seattle,WA 98112,14.077874822431765,1,91
374000.0,2.0,1.5,1260,1575,2.0,0,0,3,1260,0,2001,0,Seattle,WA 98144,12.832011076396668,13,13
509900.0,3.0,2.5,3030,9053,2.0,0,0,3,3030,0,2009,0,Renton,WA 98059,13.141969907043247,5,5
230000.0,3.0,1.75,1140,1201,2.0,0,0,3,1140,0,2014,0,Seattle,WA 98108,12.345834587905333,0,0
527700.0,5.0,2.5,2820,9375,1.0,0,0,4,1550,1270,1968,0,Bellevue,WA 98006,13.17628321939376,46,46
438000.0,2.0,2.0,1270,1372,3.0,0,0,3,1270,0,2000,0,Seattle,WA 98115,12.989974189358584,14,14
900000.0,3.0,2.5,3180,12600,2.0,0,0,4,3180,0,1978,2000,Sammamish,WA 98074,13.710150042306449,36,14
1131000.0,3.0,2.25,2790,13791,1.0,0,3,3,2790,0,2006,0,Normandy Park,WA 98166,13.938612755098257,8,8
439000.0,4.0,2.25,2570,9503,2.0,0,0,3,2570,0,1980,0,Bothell,WA 98011,12.992254692057308,34,34
315000.0,2.0,1.0,1080,2674,1.0,0,0,4,720,360,1919,1985,Seattle,WA 98108,12.66032791780777,95,29
765000.0,4.0,4.0,3010,7221,2.0,0,0,3,3010,0,2004,2003,Sammamish,WA 98075,13.547631112808673,10,11
332000.0,3.0,2.25,2120,14915,1.0,0,0,3,1720,400,1979,2014,Auburn,WA 98001,12.712890247898626,35,0
190000.0,3.0,1.0,910,10575,1.0,0,0,4,910,0,1968,0,Federal Way,WA 98003,12.154779351142624,46,46
780000.0,2.0,2.5,2560,2500,2.0,0,0,5,1690,870,1901,0,Seattle,WA 98112,13.567049198665774,113,113
370000.0,3.0,1.75,1570,16817,2.0,0,0,3,1570,0,1982,0,North Bend,WA 98045,12.821258284620408,32,32
479000.0,3.0,1.0,1340,13750,1.0,0,0,4,1340,0,1955,2009,Bellevue,WA 98006,13.079455876393052,59,5
245000.0,4.0,2.25,2600,6390,1.0,0,0,3,1390,1210,1978,0,Federal Way,WA 98023,12.409013489526863,36,36
542000.0,3.0,1.75,1070,8030,1.0,0,0,3,1070,0,1966,2014,Redmond,WA 98052,13.203021280421783,48,0
557500.0,3.0,2.25,1820,9670,2.0,0,0,3,1820,0,1984,0,Redmond,WA 98052,13.231217782316412,30,30
480000.0,2.0,1.0,1060,3040,1.0,0,0,3,860,200,1924,2011,Seattle,WA 98103,13.081541382884074,90,3
330000.0,3.0,2.25,2220,4060,1.0,0,0,3,1330,890,1993,0,Seattle,WA 98118,12.706847933442663,21,21
160000.0,3.0,1.0,1350,8700,1.5,0,0,3,1350,0,1942,1999,SeaTac,WA 98188,11.982929094215963,72,15
695500.0,5.0,2.75,2510,9180,1.0,0,1,4,1600,910,1975,0,Redmond,WA 98052,13.452386290345634,39,39
235500.0,5.0,2.5,2340,13713,1.0,0,0,2,1670,670,1967,0,Federal Way,WA 98003,12.36946619243861,47,47
326500.0,3.0,1.0,1060,7920,1.0,0,0,4,1060,0,1968,0,Seattle,WA 98106,12.696185227698622,46,46
300000.0,4.0,2.5,2200,8065,2.0,0,0,3,2200,0,1998,2006,Kent,WA 98031,12.611537753638338,16,8
267000.0,3.0,1.0,1400,8100,1.5,0,0,3,1400,0,1944,0,Seattle,WA 98125,12.495003937382387,70,70
292600.0,3.0,1.5,1520,7123,1.0,0,0,4,1520,0,1959,0,Renton,WA 98056,12.586561767568162,55,55
362000.0,5.0,3.0,1810,3000,2.0,0,0,3,1810,0,1998,2006,Seattle,WA 98118,12.799399490807907,16,8
1087500.0,2.0,2.0,2360,11340,1.5,0,0,3,2360,0,1997,0,Mercer Island,WA 98040,13.899392041944976,17,17
357562.0,2.0,1.75,1210,1032,2.0,0,0,3,1210,0,2014,0,Issaquah,WA 98029,12.787064052652976,0,0
513000.0,3.0,2.5,1810,4592,2.0,0,0,3,1810,0,1992,0,Issaquah,WA 98029,13.148031124152906,22,22
336000.0,3.0,2.25,2760,10160,1.0,0,0,3,2760,0,1969,2010,Renton,WA 98058,12.724866438945341,45,4
560000.0,4.0,2.25,1950,9800,1.0,0,0,3,1330,620,1968,1997,Kirkland,WA 98033,13.235692062711331,46,17
410000.0,4.0,2.25,2060,7283,1.0,0,0,3,1220,840,1963,2013,Shoreline,WA 98155,12.92391243868049,51,1
371500.0,3.0,1.0,1650,6400,1.0,0,0,4,980,670,1954,1979,Seattle,WA 98106,12.82530414313995,60,35
368000.0,4.0,1.75,2100,11942,1.0,0,0,3,1030,1070,1964,2000,Seattle,WA 98106,12.815838217151068,50,14
308950.0,4.0,2.5,1920,8562,2.0,0,2,4,1920,0,1994,0,Enumclaw,WA 98022,12.640934730489125,20,20
630000.0,2.0,2.5,2290,3507,2.0,0,0,3,2290,0,2005,0,Issaquah,WA 98029,13.353475098367715,9,9
228950.0,3.0,1.75,1200,9085,1.0,0,0,4,1200,0,1968,0,Federal Way,WA 98023,12.341258918085241,46,46
245000.0,3.0,2.5,1600,2788,2.0,0,0,4,1600,0,1992,0,Kent,WA 98031,12.409013489526863,22,22
410000.0,4.0,2.5,2560,4020,2.0,0,0,3,2560,0,2006,0,Maple Valley,WA 98038,12.92391243868049,8,8
427550.0,2.0,1.0,880,4000,1.0,0,0,3,880,0,1940,1996,Seattle,WA 98117,12.965826519584102,74,18
235000.0,2.0,1.0,1020,7920,1.0,0,0,3,1020,0,1939,1969,Seattle,WA 98108,12.367340793126296,75,45
210000.0,3.0,2.0,960,9380,1.0,0,0,3,960,0,1949,1998,Seattle,WA 98146,12.254862809699606,65,16
485000.0,4.0,2.25,1900,7200,1.0,0,0,3,1370,530,1977,2004,Seattle,WA 98146,13.091904169919621,37,10
410000.0,3.0,2.0,1320,6000,1.5,0,0,4,1320,0,1920,0,Seattle,WA 98144,12.92391243868049,94,94
435000.0,4.0,2.75,2230,9640,1.0,0,0,3,1320,910,1998,2006,Seattle,WA 98125,12.983101310070822,16,8
300000.0,3.0,1.0,1150,7314,1.0,0,0,3,1150,0,1960,2012,Bellevue,WA 98008,12.611537753638338,54,2
455000.0,4.0,3.5,3440,6000,2.0,0,0,4,3440,0,2002,0,Normandy Park,WA 98198,13.028052697933088,12,12
210000.0,3.0,1.0,1070,8179,1.0,0,0,3,1070,0,1949,1998,Seattle,WA 98146,12.254862809699606,65,16
1050000.0,4.0,2.75,2250,3433,1.5,0,0,3,1500,750,1927,2013,Seattle,WA 98112,13.864300722133706,87,1
458400.0,4.0,2.5,1910,10300,1.0,0,0,3,1910,0,1921,1968,Shoreline,WA 98177,13.035497444382667,93,46
390000.0,3.0,1.75,1180,16552,1.0,0,0,4,1180,0,1967,0,Woodinville,WA 98072,12.873902018105829,47,47
148226.0,3.0,1.0,1400,7360,1.0,0,0,4,1400,0,1968,0,Auburn,WA 98092,11.906493415053063,46,46
711600.0,4.0,3.0,3580,9316,2.5,0,0,3,2370,1210,1991,0,Bellevue,WA 98007,13.475271234773817,23,23
819000.0,3.0,2.75,3176,13391,2.0,0,3,4,2726,450,1985,0,Federal Way,WA 98003,13.615839362835207,29,29
613000.0,2.0,2.0,1170,1890,1.5,0,1,4,1170,0,1927,0,Seattle,WA 98119,13.32612021491835,87,87
592350.0,2.0,2.0,1570,4665,1.0,0,0,3,1570,0,2006,0,Redmond,WA 98053,13.291852955382906,8,8
232000.0,3.0,1.5,1460,15000,1.0,0,0,3,1460,0,1966,1963,Auburn,WA 98001,12.354492650648448,48,51
250000.0,3.0,1.75,1140,10400,1.0,0,0,4,1140,0,1983,0,Milton,WA 98354,12.429216196844383,31,31
115000.0,1.0,2.0,1150,9812,1.0,0,0,4,1150,0,1962,0,Auburn,WA 98001,11.652687407345388,52,52
585000.0,4.0,2.5,2630,6185,2.0,0,0,3,2630,0,1999,0,Renton,WA 98056,13.279367126213993,15,15
580000.0,3.0,2.25,1940,5980,1.0,0,0,3,1520,420,1987,2000,Issaquah,WA 98027,13.270783382522602,27,14
165000.0,1.0,1.0,850,8050,1.0,0,0,2,850,0,1906,0,Seattle,WA 98118,12.013700752882718,108,108
430000.0,3.0,2.0,1550,6039,1.0,0,0,5,830,720,1942,0,Seattle,WA 98126,12.971540487669746,72,72
383000.0,3.0,2.25,2090,15000,1.0,0,0,3,2090,0,1961,2004,North Bend,WA 98045,12.855790268162783,53,10
1195000.0,4.0,3.5,3960,6654,2.0,0,0,3,2850,1110,2006,0,Seattle,WA 98199,13.993656743347747,8,8
201500.0,3.0,1.0,1320,5000,1.5,0,0,3,1320,0,1912,1994,Seattle,WA 98116,12.213544660368875,102,20
325000.0,2.0,1.0,800,7260,1.0,0,0,3,800,0,1953,0,Seattle,WA 98126,12.691580461311874,61,61
375000.0,3.0,1.75,1660,9673,1.0,0,0,3,1130,530,1976,0,Woodinville,WA 98072,12.834681304952548,38,38
600000.0,4.0,2.5,2250,11370,2.0,0,0,3,2250,0,1991,0,Kirkland,WA 98034,13.304684934198283,23,23
340000.0,3.0,2.25,2120,13090,1.0,0,0,3,2120,0,1997,0,Auburn,WA 98002,12.736700896592344,17,17
890000.0,4.0,2.75,2310,4020,3.0,0,0,5,2310,0,1979,0,Seattle,WA 98122,13.698976741708323,35,35
415000.0,4.0,1.75,1920,7700,2.0,0,0,4,1920,0,1970,0,Newcastle,WA 98056,12.936033799212835,44,44
255000.0,3.0,1.75,1550,9720,1.0,0,0,3,1050,500,1976,0,Black Diamond,WA 98010,12.449018824140563,38,38
530000.0,2.0,2.5,1785,779,2.0,0,0,3,1595,190,1975,0,Bellevue,WA 98004,13.180632285528304,39,39
468000.0,3.0,1.5,1830,9848,1.0,0,0,5,1830,0,1962,0,Newcastle,WA 98056,13.056223574899784,52,52
970000.0,5.0,2.75,3500,5040,2.0,0,2,3,2950,550,1927,2007,Seattle,WA 98126,13.785051350479566,87,7
599000.0,3.0,2.0,2560,14680,1.0,0,0,3,1330,1230,1987,2000,Redmond,WA 98052,13.303016877097587,27,14
399500.0,4.0,1.75,1360,4840,1.5,0,0,4,1360,0,1928,0,Seattle,WA 98126,12.897969044188466,86,86
1205000.0,4.0,3.5,3150,5500,2.0,0,0,3,3150,0,2014,0,Seattle,WA 98105,14.001990124906893,0,0
325000.0,2.0,1.0,810,4080,1.0,0,0,4,810,0,1941,1998,Seattle,WA 98126,12.691580461311874,73,16
568000.0,4.0,1.75,2790,17476,1.0,0,2,3,1450,1340,1956,2001,Burien,WA 98166,13.249876697703288,58,13
517000.0,2.0,1.5,1920,3408,1.0,0,0,4,960,960,1912,1989,Seattle,WA 98122,13.155798153490567,102,25
469950.0,4.0,2.75,2530,14178,2.0,0,0,3,2530,0,1997,0,Duvall,WA 98019,13.060381585048447,17,17
1675000.0,3.0,2.5,3490,8343,2.0,1,4,4,2150,1340,1939,1991,Seattle,WA 98125,14.331323723241304,75,23
623000.0,3.0,1.75,2050,16313,1.0,0,0,2,2050,0,1973,0,Mercer Island,WA 98040,13.34230179776959,41,41
720000.0,4.0,2.25,2410,8400,2.0,0,0,5,2410,0,1965,0,Bellevue,WA 98008,13.487006490992238,49,49
205000.0,3.0,1.0,1180,8240,1.0,0,0,4,1180,0,1967,0,Federal Way,WA 98003,12.230765258120545,47,47
148000.0,2.0,1.0,630,4200,1.0,0,0,3,630,0,1930,1997,Seattle,WA 98106,11.904967552746252,84,17
950000.0,3.0,2.5,3480,7800,1.0,0,0,4,1750,1730,1941,1998,Seattle,WA 98177,13.764217263576723,73,16
405000.0,3.0,1.5,1010,7683,1.5,0,0,5,1010,0,1953,0,Seattle,WA 98125,12.911642346088676,61,61
293000.0,3.0,2.25,1910,3481,2.0,0,0,3,1910,0,2009,0,Kent,WA 98031,12.587927887999204,5,5
550000.0,3.0,3.5,2490,3582,2.0,0,0,3,1720,770,2005,0,Issaquah,WA 98027,13.217673557208654,9,9
435000.0,4.0,2.5,2150,3143,2.0,0,0,3,2150,0,2010,0,Renton,WA 98059,12.983101310070822,4,4
355000.0,4.0,2.75,3000,5470,2.0,0,0,3,3000,0,2005,0,Maple Valley,WA 98038,12.779873068457553,9,9
673000.0,3.0,2.75,2830,3496,2.0,0,0,3,2830,0,2012,1912,Issaquah,WA 98029,13.419500608626866,2,102
449990.0,4.0,2.5,2680,5539,2.0,0,0,3,2680,0,2013,1923,North Bend,WA 98045,13.016980639277364,1,91
249000.0,2.0,1.5,1090,2686,2.0,0,0,3,1090,0,1982,0,Kirkland,WA 98034,12.425208175446844,32,32
760005.0,4.0,2.75,3090,5859,2.0,0,0,3,3090,0,2010,0,Sammamish,WA 98074,13.54108029118824,4,4
674600.0,4.0,2.5,2610,5140,2.0,0,0,3,2610,0,2006,0,Seattle,WA 98103,13.421875201609687,8,8
812000.0,4.0,3.5,3370,3634,2.0,0,0,3,2750,620,2007,0,Issaquah,WA 98029,13.607255619143816,7,7
333490.0,4.0,2.5,2250,3916,2.0,0,0,3,2250,0,2014,0,Auburn,WA 98092,12.71736815888076,0,0
320000.0,3.0,3.25,1450,1387,2.0,0,0,3,1180,270,2013,1923,Seattle,WA 98106,12.676076274775909,1,91
999000.0,4.0,2.5,3130,10849,2.0,0,0,3,3130,0,2013,1923,Kirkland,WA 98033,13.81451005763069,1,91
810000.0,2.0,2.75,2700,8572,1.0,0,0,3,2700,0,2007,0,Redmond,WA 98053,13.604789526648622,7,7
399950.0,5.0,2.75,1970,5400,1.0,0,0,3,1320,650,1986,0,Seattle,WA 98144,12.899094818276968,28,28
550000.0,3.0,2.0,1970,4166,2.0,0,3,5,1270,700,1929,0,Seattle,WA 98126,13.217673557208654,85,85
290000.0,3.0,1.5,1950,15954,1.0,0,0,4,1950,0,1959,0,Federal Way,WA 98003,12.577636201962656,55,55
232500.0,3.0,1.5,1940,9887,1.0,0,0,4,1140,800,1969,0,Federal Way,WA 98003,12.356645504009547,45,45
1355000.0,4.0,3.5,3550,11000,1.0,0,2,3,2260,1290,1999,0,Bellevue,WA 98006,14.119312012295937,15,15
565000.0,3.0,2.5,2500,7394,2.0,0,0,3,2500,0,1990,2009,Woodinville,WA 98072,13.244581010128577,24,5
749950.0,4.0,2.75,2910,18700,1.0,0,0,3,2210,700,1957,1995,Shoreline,WA 98177,13.527761816623505,57,19
989000.0,5.0,4.5,4030,13474,2.0,0,0,3,4030,0,2000,0,Sammamish,WA 98075,13.804449610604848,14,14
463000.0,4.0,2.5,1980,6660,2.0,0,0,4,1980,0,1974,0,Kirkland,WA 98034,13.045482333068371,40,40
310000.0,3.0,1.5,1460,9908,1.0,0,0,3,1460,0,1952,2008,Des Moines,WA 98148,12.644327576461329,62,6
284000.0,4.0,1.75,1880,8800,1.0,0,0,3,1130,750,1960,2012,Seattle,WA 98168,12.556729517143344,54,2
737500.0,3.0,1.75,2320,10900,2.0,0,0,3,2320,0,1935,1974,Seattle,WA 98115,13.511021367196111,79,40
569000.0,3.0,3.25,2220,8227,1.5,0,0,5,1770,450,1929,0,Seattle,WA 98108,13.251635713108469,85,85
700000.0,3.0,1.0,1410,7200,2.0,0,0,4,1410,0,1901,0,Seattle,WA 98144,13.458835614025542,113,113
660000.0,3.0,1.0,1240,3500,1.0,0,0,4,1240,0,1927,0,Seattle,WA 98103,13.399995114002609,87,87
275000.0,4.0,2.0,2030,8426,2.0,0,0,3,2030,0,1944,0,Tukwila,WA 98168,12.524526376648708,70,70
570000.0,6.0,3.75,4000,6015,2.0,0,2,3,3080,920,2004,2003,Renton,WA 98058,13.253391639810733,10,11
356000.0,3.0,2.5,1590,3411,2.0,0,0,3,1590,0,2000,0,Snoqualmie,WA 98065,12.782686009834167,14,14
610000.0,3.0,2.5,2630,5827,2.0,0,0,3,2630,0,2001,0,Redmond,WA 98053,13.321214236149494,13,13
498800.0,2.0,1.75,1350,4614,1.0,0,0,3,1350,0,2008,0,Redmond,WA 98053,13.11996049278802,6,6
226550.0,3.0,1.0,990,4440,1.0,0,0,3,990,0,1943,2002,Seattle,WA 98106,12.330720950095284,71,12
692500.0,4.0,2.75,3710,7984,2.0,0,0,3,3710,0,1999,0,Snoqualmie,WA 98065,13.44806351704363,15,15
250000.0,3.0,1.0,990,8062,1.0,0,0,4,990,0,1960,2001,Des Moines,WA 98198,12.429216196844383,54,13
660000.0,4.0,2.5,2510,4543,2.0,0,0,3,2510,0,2002,0,Sammamish,WA 98075,13.399995114002609,12,12
295000.0,2.0,1.0,800,6500,1.0,0,0,4,800,0,1953,1983,Shoreline,WA 98133,12.594730635321957,61,31
154950.0,4.0,1.0,1600,10183,1.0,0,0,4,1600,0,1966,0,Auburn,WA 98002,11.950857763215895,48,48
409124.0,5.0,3.25,3320,11340,2.0,0,0,4,2480,840,1999,0,Kent,WA 98042,12.921773567559736,15,15
287000.0,5.0,1.5,1730,9230,1.0,0,0,3,1010,720,1962,2003,Renton,WA 98058,12.567237494741757,52,11
810000.0,4.0,1.75,2000,3988,1.0,0,4,4,1000,1000,1958,1972,Seattle,WA 98116,13.604789526648622,56,42
525000.0,4.0,2.75,2910,6308,1.0,0,0,3,1640,1270,1985,0,Bothell,WA 98011,13.17115354157376,29,29
525000.0,4.0,1.75,1710,10440,1.0,0,0,4,1710,0,1955,2009,Bellevue,WA 98006,13.17115354157376,59,5
